Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2023-100194,2023-10-01,2023-10-03,First Class,CU-0658,Corporate,South,Tennessee,Technology,Copiers,730.11,1,0.0,253.61
CA-2021-100195,2021-09-01,2021-09-06,Standard Class,CU-0797,Corporate,East,Virginia,Office Supplies,Appliances,54.08,1,0.0,17.87
CA-2020-100196,2020-09-19,2020-09-24,Standard Class,CU-0678,Consumer,West,Washington,Furniture,Furnishings,659.07,3,0.0,222.47
CA-2022-100197,2022-08-08,2022-08-10,First Class,CU-0505,Consumer,Central,Indiana,Office Supplies,Fasteners,8.42,2,0.0,4.01
CA-2021-100198,2021-11-22,2021-11-24,First Class,CU-0023,Consumer,East,North Carolina,Office Supplies,Art,60.88,2,0.1,24.58
CA-2023-100199,2023-11-26,2023-12-01,Standard Class,CU-0559,Corporate,West,Colorado,Office Supplies,Storage,190.66,2,0.0,73.0
CA-2023-100200,2023-05-10,2023-05-13,Second Class,CU-0628,Consumer,Central,Michigan,Technology,Machines,2732.1,3,0.15,656.91
CA-2023-100201,2023-12-01,2023-12-06,Standard Class,CU-0363,Consumer,West,Washington,Furniture,Furnishings,137.66,1,0.0,63.65
CA-2023-100202,2023-06-19,2023-06-24,Standard Class,CU-0708,Consumer,Central,Minnesota,Furniture,Chairs,1101.36,6,0.0,319.49
CA-2021-100203,2021-11-17,2021-11-22,Standard Class,CU-0379,Consumer,East,Ohio,Office Supplies,Labels,20.73,1,0.1,10.67
CA-2022-100204,2022-07-10,2022-07-12,First Class,CU-0280,Consumer,Central,Illinois,Office Supplies,Fasteners,38.8,2,0.0,19.45
CA-2020-100205,2020-07-15,2020-07-17,First Class,CU-0520,Home Office,West,Arizona,Technology,Phones,1374.19,3,0.1,421.05
CA-2023-100206,2023-11-05,2023-11-10,Standard Class,CU-0476,Corporate,West,Montana,Office Supplies,Labels,90.96,4,0.0,47.62
CA-2020-100207,2020-11-20,2020-11-25,Standard Class,CU-0417,Consumer,West,Nevada,Office Supplies,Envelopes,87.72,2,0.0,50.38
CA-2021-100208,2021-10-15,2021-10-18,Second Class,CU-0365,Corporate,South,Alabama,Technology,Copiers,4338.25,2,0.15,1018.02
CA-2022-100209,2022-04-09,2022-04-14,Standard Class,CU-0701,Home Office,West,California,Technology,Machines,1073.32,1,0.0,263.1
CA-2022-100210,2022-10-18,2022-10-23,Standard Class,CU-0057,Home Office,Central,Michigan,Office Supplies,Fasteners,33.84,4,0.0,19.09
CA-2021-100211,2021-01-19,2021-01-24,Standard Class,CU-0648,Consumer,South,Kentucky,Furniture,Bookcases,720.52,2,0.0,251.49
CA-2020-100212,2020-11-09,2020-11-12,Second Class,CU-0355,Consumer,South,Tennessee,Office Supplies,Art,21.64,2,0.0,12.73
CA-2023-100213,2023-02-13,2023-02-15,First Class,CU-0188,Consumer,West,Arizona,Technology,Copiers,1353.41,2,0.2,219.58
CA-2021-100214,2021-02-13,2021-02-16,Second Class,CU-0321,Consumer,West,Washington,Technology,Copiers,1185.48,1,0.0,415.92
CA-2020-100215,2020-09-21,2020-09-26,Standard Class,CU-0566,Corporate,West,Oregon,Furniture,Bookcases,2412.83,4,0.1,295.86
CA-2023-100216,2023-09-18,2023-09-23,Standard Class,CU-0290,Consumer,Central,Indiana,Office Supplies,Envelopes,34.29,3,0.0,18.53
CA-2021-100217,2021-11-11,2021-11-16,Standard Class,CU-0390,Consumer,East,New York,Office Supplies,Art,77.13,3,0.0,34.63
CA-2020-100218,2020-12-11,2020-12-13,First Class,CU-0568,Home Office,West,California,Office Supplies,Envelopes,229.1,5,0.0,128.21
CA-2023-100219,2023-10-17,2023-10-20,Second Class,CU-0536,Home Office,East,New York,Technology,Machines,180.39,1,0.15,31.85
CA-2023-100220,2023-03-04,2023-03-07,Second Class,CU-0553,Consumer,West,Arizona,Office Supplies,Fasteners,1.72,1,0.4,0.33
CA-2022-100221,2022-07-18,2022-07-21,Second Class,CU-0166,Consumer,Central,Texas,Technology,Copiers,5073.33,2,0.15,1413.98
CA-2022-100222,2022-10-22,2022-10-27,Standard Class,CU-0149,Consumer,Central,Wisconsin,Office Supplies,Storage,993.15,3,0.0,401.16
CA-2023-100223,2023-10-22,2023-10-27,Standard Class,CU-0525,Consumer,West,Oregon,Furniture,Chairs,1898.64,2,0.0,619.25
CA-2020-100224,2020-12-02,2020-12-07,Standard Class,CU-0740,Consumer,West,Washington,Technology,Copiers,5778.44,2,0.0,2144.4
CA-2021-100225,2021-08-06,2021-08-09,Second Class,CU-0134,Corporate,East,New Jersey,Office Supplies,Labels,8.71,3,0.2,4.69
CA-2022-100226,2022-01-21,2022-01-26,Standard Class,CU-0331,Consumer,Central,Minnesota,Office Supplies,Fasteners,57.29,6,0.3,24.23
CA-2023-100227,2023-11-25,2023-11-30,Standard Class,CU-0218,Consumer,West,Oregon,Furniture,Bookcases,1527.57,2,0.1,407.09
CA-2023-100228,2023-12-09,2023-12-14,Standard Class,CU-0441,Corporate,East,Massachusetts,Technology,Phones,937.66,1,0.2,228.14
CA-2021-100229,2021-11-27,2021-12-02,Standard Class,CU-0216,Corporate,West,Arizona,Technology,Machines,2087.56,1,0.0,532.02
CA-2021-100230,2021-07-15,2021-07-20,Standard Class,CU-0738,Consumer,Central,Illinois,Furniture,Tables,422.35,1,0.0,52.59
CA-2022-100231,2022-06-26,2022-06-29,Second Class,CU-0093,Home Office,West,Nevada,Technology,Copiers,5919.2,2,0.0,2496.85
CA-2023-100232,2023-04-11,2023-04-14,Second Class,CU-0696,Corporate,West,Oregon,Technology,Phones,849.06,1,0.15,265.0
CA-2023-100233,2023-12-25,2023-12-30,Standard Class,CU-0125,Corporate,East,Pennsylvania,Furniture,Chairs,51.98,1,0.2,7.68
CA-2021-100234,2021-10-11,2021-10-16,Standard Class,CU-0187,Consumer,South,Oklahoma,Technology,Copiers,3172.62,1,0.15,696.78
CA-2023-100235,2023-08-22,2023-08-24,First Class,CU-0603,Consumer,East,North Carolina,Office Supplies,Fasteners,4.2,1,0.3,1.06
CA-2021-100236,2021-07-25,2021-07-30,Standard Class,CU-0327,Consumer,South,Mississippi,Office Supplies,Storage,2674.03,6,0.1,973.68
CA-2020-100237,2020-09-20,2020-09-23,Second Class,CU-0324,Consumer,South,Florida,Office Supplies,Appliances,358.22,1,0.1,133.52
CA-2020-100238,2020-04-26,2020-04-28,First Class,CU-0733,Consumer,South,Oklahoma,Office Supplies,Supplies,160.38,6,0.0,68.59
CA-2023-100239,2023-09-11,2023-09-16,Standard Class,CU-0132,Corporate,East,Massachusetts,Office Supplies,Paper,379.22,5,0.3,137.0
CA-2022-100240,2022-07-15,2022-07-20,Standard Class,CU-0421,Consumer,West,Montana,Office Supplies,Paper,27.22,2,0.0,15.59
CA-2020-100241,2020-06-24,2020-06-26,First Class,CU-0628,Corporate,West,Colorado,Technology,Copiers,7580.79,2,0.1,2883.07
CA-2022-100242,2022-12-21,2022-12-24,Second Class,CU-0515,Consumer,West,California,Office Supplies,Supplies,97.44,1,0.0,48.26
CA-2023-100243,2023-01-15,2023-01-20,Standard Class,CU-0112,Corporate,West,Oregon,Technology,Accessories,534.72,2,0.3,78.5
CA-2022-100244,2022-05-25,2022-05-30,Standard Class,CU-0799,Consumer,South,Arkansas,Office Supplies,Labels,29.84,2,0.15,17.11
CA-2021-100245,2021-10-27,2021-11-01,Standard Class,CU-0102,Home Office,East,New York,Furniture,Bookcases,1600.55,5,0.15,335.0
CA-2020-100246,2020-08-25,2020-08-30,Standard Class,CU-0509,Home Office,South,Oklahoma,Technology,Phones,697.64,4,0.0,333.98
CA-2021-100247,2021-05-02,2021-05-04,First Class,CU-0183,Consumer,West,Arizona,Office Supplies,Fasteners,41.81,3,0.2,15.91
CA-2023-100248,2023-07-03,2023-07-08,Standard Class,CU-0674,Corporate,East,New Jersey,Office Supplies,Binders,188.24,1,0.2,79.8
CA-2020-100249,2020-02-24,2020-02-27,Second Class,CU-0483,Corporate,Central,Texas,Office Supplies,Fasteners,23.29,3,0.3,8.97
CA-2022-100250,2022-06-27,2022-06-29,First Class,CU-0375,Consumer,Central,Minnesota,Office Supplies,Storage,821.92,2,0.0,381.11
CA-2022-100251,2022-11-23,2022-11-25,First Class,CU-0097,Consumer,West,Montana,Furniture,Tables,502.69,1,0.0,22.46
CA-2020-100252,2020-10-14,2020-10-17,Second Class,CU-0289,Consumer,West,California,Office Supplies,Binders,204.23,1,0.0,118.73
CA-2020-100253,2020-11-07,2020-11-10,Second Class,CU-0218,Corporate,West,Oregon,Office Supplies,Envelopes,17.5,1,0.0,8.1
CA-2021-100254,2021-08-17,2021-08-22,Standard Class,CU-0387,Consumer,East,Massachusetts,Technology,Copiers,2807.84,1,0.1,1052.67
CA-2021-100255,2021-08-03,2021-08-08,Standard Class,CU-0148,Corporate,West,Washington,Furniture,Furnishings,17.09,1,0.4,1.33
CA-2023-100256,2023-07-03,2023-07-06,Second Class,CU-0508,Corporate,West,Washington,Office Supplies,Supplies,144.26,2,0.0,72.3
CA-2021-100257,2021-11-01,2021-11-06,Standard Class,CU-0284,Home Office,East,North Carolina,Technology,Phones,101.54,3,0.15,34.22
CA-2020-100258,2020-01-04,2020-01-06,First Class,CU-0419,Home Office,East,Virginia,Office Supplies,Labels,39.15,1,0.0,22.73
CA-2023-100259,2023-10-25,2023-10-30,Standard Class,CU-0212,Consumer,West,Arizona,Office Supplies,Binders,302.72,2,0.15,162.56
CA-2020-100260,2020-02-17,2020-02-19,First Class,CU-0314,Consumer,West,Colorado,Office Supplies,Supplies,4.55,1,0.3,1.21
CA-2020-100261,2020-10-18,2020-10-23,Standard Class,CU-0603,Corporate,East,Pennsylvania,Technology,Machines,2979.75,3,0.0,976.02
CA-2021-100262,2021-05-14,2021-05-19,Standard Class,CU-0445,Corporate,South,Arkansas,Office Supplies,Appliances,1079.45,3,0.2,294.45
CA-2021-100263,2021-04-06,2021-04-11,Standard Class,CU-0772,Consumer,East,Massachusetts,Technology,Copiers,4211.34,1,0.0,1879.41
CA-2021-100264,2021-08-11,2021-08-16,Standard Class,CU-0645,Consumer,South,Oklahoma,Technology,Copiers,3448.28,1,0.0,1457.66
CA-2020-100265,2020-03-21,2020-03-24,Second Class,CU-0665,Corporate,Central,Minnesota,Furniture,Bookcases,432.65,5,0.0,110.73
CA-2020-100266,2020-10-26,2020-10-28,First Class,CU-0097,Consumer,Central,Minnesota,Technology,Accessories,153.09,1,0.1,47.73
CA-2020-100267,2020-02-09,2020-02-14,Standard Class,CU-0726,Consumer,Central,Minnesota,Technology,Copiers,4031.72,1,0.1,1252.22
CA-2020-100268,2020-03-05,2020-03-10,Standard Class,CU-0606,Consumer,Central,Indiana,Furniture,Bookcases,2474.32,4,0.1,318.36
CA-2021-100269,2021-08-17,2021-08-22,Standard Class,CU-0247,Consumer,Central,Michigan,Office Supplies,Binders,117.37,2,0.15,62.94
CA-2022-100270,2022-06-19,2022-06-24,Standard Class,CU-0449,Corporate,Central,Iowa,Office Supplies,Appliances,384.01,2,0.15,101.02
CA-2020-100271,2020-08-19,2020-08-24,Standard Class,CU-0017,Corporate,East,North Carolina,Furniture,Bookcases,2432.4,5,0.0,445.92
CA-2022-100272,2022-02-26,2022-02-28,First Class,CU-0629,Home Office,West,California,Technology,Copiers,3660.67,1,0.1,1035.91
CA-2022-100273,2022-10-16,2022-10-21,Standard Class,CU-0718,Corporate,Central,Iowa,Office Supplies,Labels,68.4,2,0.0,35.8
CA-2020-100274,2020-03-02,2020-03-07,Standard Class,CU-0518,Consumer,East,Virginia,Office Supplies,Storage,22.52,1,0.0,11.54
CA-2023-100275,2023-03-08,2023-03-08,Same Day,CU-0003,Home Office,West,California,Office Supplies,Labels,119.95,7,0.1,66.45
CA-2021-100276,2021-10-08,2021-10-13,Standard Class,CU-0561,Consumer,East,Virginia,Furniture,Furnishings,180.1,1,0.0,68.6
CA-2020-100277,2020-01-02,2020-01-05,Second Class,CU-0355,Corporate,East,New York,Office Supplies,Fasteners,9.67,1,0.15,3.65
CA-2020-100278,2020-04-12,2020-04-15,Second Class,CU-0490,Consumer,West,California,Office Supplies,Appliances,287.9,2,0.0,103.82
CA-2020-100279,2020-08-10,2020-08-15,Standard Class,CU-0650,Consumer,East,Virginia,Furniture,Furnishings,76.29,2,0.3,4.76
CA-2023-100280,2023-10-16,2023-10-21,Standard Class,CU-0222,Consumer,Central,Indiana,Office Supplies,Appliances,451.59,3,0.0,149.46
CA-2020-100281,2020-05-13,2020-05-15,First Class,CU-0340,Consumer,East,Ohio,Office Supplies,Labels,12.82,3,0.2,6.03
CA-2021-100282,2021-10-12,2021-10-17,Standard Class,CU-0688,Consumer,West,Arizona,Furniture,Bookcases,2749.04,4,0.15,175.04
CA-2021-100283,2021-07-14,2021-07-16,First Class,CU-0688,Consumer,East,North Carolina,Office Supplies,Art,61.53,1,0.1,33.35
CA-2022-100284,2022-12-11,2022-12-13,First Class,CU-0459,Home Office,Central,Wisconsin,Technology,Machines,1799.25,1,0.0,444.4
CA-2022-100285,2022-11-22,2022-11-27,Standard Class,CU-0207,Consumer,West,Montana,Furniture,Furnishings,309.5,2,0.2,113.35
CA-2023-100286,2023-09-03,2023-09-05,First Class,CU-0211,Corporate,East,North Carolina,Office Supplies,Binders,403.08,3,0.0,245.4
CA-2022-100287,2022-12-14,2022-12-19,Standard Class,CU-0014,Consumer,East,Georgia,Technology,Phones,2723.04,4,0.1,726.78
CA-2022-100288,2022-12-18,2022-12-23,Standard Class,CU-0064,Home Office,South,Kentucky,Furniture,Bookcases,124.6,2,0.5,-40.34
CA-2022-100289,2022-09-15,2022-09-20,Standard Class,CU-0207,Corporate,West,Washington,Technology,Copiers,2318.16,3,0.0,975.61
CA-2023-100290,2023-07-20,2023-07-20,Same Day,CU-0150,Home Office,East,New Jersey,Technology,Copiers,1846.04,1,0.4,-151.2
CA-2023-100291,2023-01-08,2023-01-13,Standard Class,CU-0155,Home Office,South,Louisiana,Technology,Copiers,3185.49,2,0.5,-1058.77
CA-2020-100292,2020-11-09,2020-11-09,Same Day,CU-0743,Corporate,West,Washington,Office Supplies,Supplies,196.72,4,0.0,96.32
CA-2020-100293,2020-12-17,2020-12-20,Second Class,CU-0728,Consumer,South,Mississippi,Office Supplies,Art,32.6,1,0.1,17.75
CA-2021-100294,2021-02-15,2021-02-20,Standard Class,CU-0568,Consumer,South,Arkansas,Furniture,Tables,1469.16,3,0.0,183.87
CA-2023-100295,2023-11-17,2023-11-22,Standard Class,CU-0790,Consumer,West,Colorado,Technology,Machines,1187.53,1,0.5,-306.01
CA-2021-100296,2021-11-11,2021-11-16,Standard Class,CU-0145,Consumer,Central,Wisconsin,Technology,Phones,483.6,2,0.0,201.69
CA-2020-100297,2020-07-10,2020-07-12,First Class,CU-0271,Consumer,West,Montana,Furniture,Bookcases,1322.21,3,0.2,5.66
CA-2022-100298,2022-08-07,2022-08-12,Standard Class,CU-0444,Consumer,Central,Iowa,Furniture,Chairs,1597.05,3,0.1,401.63
CA-2022-100299,2022-02-16,2022-02-21,Standard Class,CU-0188,Consumer,East,Massachusetts,Office Supplies,Storage,661.56,6,0.0,276.41
CA-2021-100300,2021-11-22,2021-11-27,Standard Class,CU-0758,Corporate,East,New York,Office Supplies,Labels,24.23,1,0.3,9.39
CA-2021-100301,2021-12-06,2021-12-06,Same Day,CU-0702,Corporate,East,New York,Office Supplies,Binders,214.81,1,0.2,93.13
CA-2023-100302,2023-10-09,2023-10-14,Standard Class,CU-0273,Consumer,East,Massachusetts,Office Supplies,Art,9.01,1,0.0,4.98
CA-2023-100303,2023-07-18,2023-07-20,First Class,CU-0758,Consumer,South,Kentucky,Office Supplies,Paper,27.31,3,0.15,11.94
CA-2021-100304,2021-08-07,2021-08-09,First Class,CU-0143,Home Office,East,Ohio,Furniture,Bookcases,599.73,1,0.15,113.91
CA-2020-100305,2020-07-12,2020-07-17,Standard Class,CU-0265,Consumer,West,Colorado,Technology,Accessories,421.2,1,0.0,197.62
CA-2023-100306,2023-01-01,2023-01-04,Second Class,CU-0273,Consumer,South,Kentucky,Furniture,Bookcases,580.83,1,0.0,147.16
CA-2020-100307,2020-04-21,2020-04-26,Standard Class,CU-0149,Consumer,South,Arkansas,Office Supplies,Binders,476.55,3,0.0,280.16
CA-2022-100308,2022-05-08,2022-05-10,First Class,CU-0218,Corporate,West,California,Furniture,Tables,4505.72,5,0.3,-1832.98
CA-2020-100309,2020-05-26,2020-05-31,Standard Class,CU-0210,Corporate,Central,Texas,Office Supplies,Binders,95.63,1,0.0,54.54
CA-2023-100310,2023-11-12,2023-11-17,Standard Class,CU-0537,Consumer,East,Massachusetts,Furniture,Furnishings,98.14,2,0.0,31.97
CA-2022-100311,2022-08-26,2022-08-31,Standard Class,CU-0113,Corporate,West,California,Technology,Copiers,1297.37,1,0.0,376.16
CA-2022-100312,2022-07-09,2022-07-12,Second Class,CU-0578,Home Office,East,Pennsylvania,Office Supplies,Paper,42.46,1,0.0,23.34
CA-2021-100313,2021-12-21,2021-12-26,Standard Class,CU-0302,Consumer,Central,Missouri,Office Supplies,Envelopes,35.92,2,0.0,18.84
CA-2020-100314,2020-03-25,2020-03-30,Standard Class,CU-0192,Consumer,East,Virginia,Technology,Phones,619.28,1,0.3,98.26
CA-2022-100315,2022-06-10,2022-06-15,Standard Class,CU-0197,Consumer,West,Utah,Technology,Copiers,6191.72,2,0.0,1754.14
CA-2020-100316,2020-12-02,2020-12-05,Second Class,CU-0438,Home Office,West,Nevada,Office Supplies,Paper,57.96,2,0.0,27.23
CA-2023-100317,2023-12-09,2023-12-14,Standard Class,CU-0385,Consumer,Central,Iowa,Furniture,Tables,276.3,2,0.0,-13.08
CA-2020-100318,2020-03-10,2020-03-15,Standard Class,CU-0657,Consumer,Central,Texas,Technology,Phones,2251.84,4,0.0,1045.89
CA-2021-100319,2021-07-14,2021-07-16,First Class,CU-0060,Consumer,East,Ohio,Technology,Copiers,11785.44,3,0.0,4894.23
CA-2021-100320,2021-10-26,2021-10-29,Second Class,CU-0526,Home Office,East,Pennsylvania,Office Supplies,Labels,13.46,3,0.5,1.62
CA-2021-100321,2021-02-12,2021-02-17,Standard Class,CU-0317,Consumer,East,Virginia,Technology,Machines,2386.14,2,0.0,644.12
CA-2020-100322,2020-06-11,2020-06-11,Same Day,CU-0732,Consumer,East,Massachusetts,Office Supplies,Fasteners,3.26,1,0.0,1.87
CA-2023-100323,2023-01-13,2023-01-18,Standard Class,CU-0583,Corporate,East,Pennsylvania,Office Supplies,Storage,484.81,1,0.0,179.1
CA-2023-100324,2023-07-07,2023-07-10,Second Class,CU-0173,Consumer,Central,Michigan,Office Supplies,Art,89.3,2,0.2,28.09
CA-2022-100325,2022-11-06,2022-11-08,First Class,CU-0202,Consumer,West,Colorado,Technology,Phones,600.88,1,0.1,235.92
CA-2023-100326,2023-04-24,2023-04-29,Standard Class,CU-0454,Corporate,West,Oregon,Technology,Machines,3919.29,3,0.0,1172.66
CA-2022-100327,2022-12-20,2022-12-25,Standard Class,CU-0791,Home Office,East,North Carolina,Furniture,Tables,735.16,2,0.0,91.07
CA-2021-100328,2021-09-15,2021-09-20,Standard Class,CU-0494,Consumer,East,Georgia,Furniture,Bookcases,869.82,2,0.2,29.22
CA-2021-100329,2021-05-09,2021-05-14,Standard Class,CU-0576,Consumer,West,Montana,Office Supplies,Fasteners,102.18,6,0.0,57.29
CA-2021-100330,2021-12-10,2021-12-12,First Class,CU-0239,Corporate,West,Montana,Office Supplies,Fasteners,60.64,5,0.2,26.28
CA-2023-100331,2023-10-13,2023-10-18,Standard Class,CU-0012,Consumer,West,Washington,Technology,Machines,2073.66,1,0.1,656.66
CA-2020-100332,2020-11-17,2020-11-22,Standard Class,CU-0663,Corporate,West,Colorado,Technology,Phones,266.97,1,0.15,94.59
CA-2023-100333,2023-05-07,2023-05-12,Standard Class,CU-0285,Corporate,East,North Carolina,Office Supplies,Envelopes,19.62,2,0.2,7.32
CA-2023-100334,2023-10-04,2023-10-09,Standard Class,CU-0534,Consumer,West,Washington,Furniture,Bookcases,1427.12,4,0.0,262.7
CA-2023-100335,2023-12-04,2023-12-09,Standard Class,CU-0638,Consumer,West,Nevada,Office Supplies,Supplies,36.82,2,0.0,19.95
CA-2022-100336,2022-06-26,2022-07-01,Standard Class,CU-0189,Home Office,South,Mississippi,Furniture,Furnishings,38.15,1,0.0,13.84
CA-2022-100337,2022-05-21,2022-05-24,Second Class,CU-0088,Consumer,East,Pennsylvania,Office Supplies,Appliances,520.68,2,0.0,220.07
CA-2020-100338,2020-03-21,2020-03-24,Second Class,CU-0772,Consumer,West,Washington,Office Supplies,Appliances,799.2,3,0.2,191.36
CA-2023-100339,2023-02-11,2023-02-11,Same Day,CU-0030,Consumer,Central,Wisconsin,Furniture,Furnishings,259.45,2,0.15,75.22
CA-2023-100340,2023-05-25,2023-05-30,Standard Class,CU-0185,Consumer,East,Pennsylvania,Office Supplies,Supplies,56.92,1,0.15,24.23
CA-2023-100341,2023-10-27,2023-10-30,Second Class,CU-0788,Corporate,East,Pennsylvania,Office Supplies,Supplies,49.21,1,0.0,24.77
CA-2022-100342,2022-09-01,2022-09-04,Second Class,CU-0280,Consumer,Central,Missouri,Office Supplies,Art,31.61,4,0.1,14.0
CA-2020-100343,2020-02-14,2020-02-16,First Class,CU-0356,Home Office,West,Washington,Office Supplies,Storage,2396.91,7,0.2,535.53
CA-2023-100344,2023-11-01,2023-11-03,First Class,CU-0743,Consumer,East,Ohio,Furniture,Furnishings,148.0,5,0.0,70.6
CA-2022-100345,2022-01-12,2022-01-17,Standard Class,CU-0109,Consumer,Central,Missouri,Furniture,Furnishings,91.45,4,0.3,10.85
CA-2022-100346,2022-06-08,2022-06-13,Standard Class,CU-0251,Consumer,West,Oregon,Technology,Accessories,281.63,1,0.0,113.57
CA-2023-100347,2023-08-09,2023-08-14,Standard Class,CU-0566,Consumer,Central,Minnesota,Office Supplies,Supplies,84.08,2,0.0,45.02
CA-2023-100348,2023-06-22,2023-06-24,First Class,CU-0029,Consumer,South,Arkansas,Office Supplies,Fasteners,12.75,2,0.15,5.01
CA-2023-100349,2023-03-03,2023-03-06,Second Class,CU-0171,Corporate,Central,Indiana,Technology,Accessories,404.01,2,0.5,26.95
CA-2020-100350,2020-10-25,2020-10-30,Standard Class,CU-0299,Corporate,East,North Carolina,Office Supplies,Storage,455.34,6,0.0,197.56
CA-2020-100351,2020-08-20,2020-08-23,Second Class,CU-0369,Corporate,Central,Michigan,Office Supplies,Labels,22.36,1,0.0,12.39
CA-2021-100352,2021-03-03,2021-03-05,First Class,CU-0563,Home Office,East,Ohio,Furniture,Furnishings,103.6,1,0.15,30.45
CA-2020-100353,2020-08-21,2020-08-26,Standard Class,CU-0523,Home Office,West,California,Office Supplies,Envelopes,28.32,1,0.2,12.3
CA-2023-100354,2023-12-23,2023-12-26,Second Class,CU-0348,Home Office,West,Oregon,Office Supplies,Labels,20.27,1,0.0,12.98
CA-2020-100355,2020-02-14,2020-02-19,Standard Class,CU-0422,Consumer,East,Georgia,Technology,Copiers,6728.19,3,0.0,2286.24
CA-2023-100356,2023-11-10,2023-11-13,Second Class,CU-0748,Consumer,West,California,Office Supplies,Paper,47.45,1,0.3,18.47
CA-2020-100357,2020-10-04,2020-10-07,Second Class,CU-0756,Consumer,West,Washington,Furniture,Chairs,2105.4,2,0.0,643.11
CA-2022-100358,2022-10-14,2022-10-19,Standard Class,CU-0039,Consumer,West,Arizona,Furniture,Furnishings,178.51,2,0.1,67.95
CA-2020-100359,2020-11-22,2020-11-27,Standard Class,CU-0390,Consumer,Central,Missouri,Office Supplies,Paper,42.32,1,0.5,5.75
